dataset,num_classes,dataset_size,model,architecture,precision,optimizer,learning_rate,batch_size,embed_dim,depth,patch_size,token_mlp_dim,channel_mlp_dim,param_count,param_count_log10,learning_rate_log10,batch_size_log10,gradient_norm_log10,ntk_trace_proxy_log10,initial_loss_log10,T_conv,T_80close,T_90close,patience_P,min_delta,max_epochs,val_loss_prefix,seed
TinyImageNet,200,100000,mixer,MLP,32,SGD,0.002,64,128,10,8,128,512,1538760,6.187170888,-2.698970004,1.806179974,0.188339047,0.376678076,0.729307807,22,18,20,5,0.0001,250,"[4.710118673409626, 4.241802716710765, 3.9659371619011945, 3.816550022477557, 3.652974632894917, 3.5331137256257854, 3.4781908275215487, 3.3960270972768214, 3.3323652911338075, 3.227058113000955, 3.1581931235683953, 3.17585493348966, 3.096113520822707, 3.094126951922277, 3.0913082110654018, 3.1252204460702884, 3.077775440398295, 3.1173254228701257, 3.104898241674824, 3.1388132572174072]",42
TinyImageNet,200,100000,mixer,MLP,32,AdamW,0.002,128,128,10,8,128,512,1538760,6.187170888,-2.698970004,2.10720997,0.225138081,0.45027616,0.730473276,12,10,11,5,0.0001,250,"[4.094741109051282, 3.6456879090659227, 3.4304963455924504, 3.2982738742345497, 3.1707109077067317, 3.093813838838022, 3.049547545517547, 3.0664335836338092, 3.161265158955055, 3.2549604554719562, 3.4132136694992643, 3.6164670050898686]",42
TinyImageNet,200,100000,mixer,MLP,32,SGD,0.002,128,128,10,8,128,512,1538760,6.187170888,-2.698970004,2.10720997,0.17428599,0.348572004,0.732530003,24,20,22,5,0.0001,250,"[4.927901859524884, 4.599851686743241, 4.3146983219098445, 4.093869538246831, 3.9414685255364525, 3.841238423238827, 3.732624742049205, 3.6919504539876042, 3.5712860747228694, 3.5274888775016686, 3.4577375574956966, 3.416842451578454, 3.4068776957596403, 3.3185346760327303, 3.3008631301831595, 3.249094975145557, 3.2870291909085045, 3.243455410003662, 3.2168306187738347, 3.255623950233942]",42
TinyImageNet,200,100000,mixer,MLP,32,AdamW,0.002,256,128,10,8,128,512,1538760,6.187170888,-2.698970004,2.408239965,0.214682408,0.42936481,0.729427252,11,9,10,5,0.0001,250,"[4.180984151363373, 3.585408365726471, 3.3140667974948883, 3.153005576133728, 3.081557106971741, 3.0051527202129362, 3.0290048360824584, 3.0771215558052063, 3.1901598036289216, 3.346006917953491, 3.611726772785187]",42
TinyImageNet,200,100000,mixer,MLP,32,SGD,0.002,256,128,10,8,128,512,1538760,6.187170888,-2.698970004,2.408239965,0.184560622,0.369121272,0.727156708,34,28,31,5,0.0001,250,"[5.055155193805694, 4.897683990001679, 4.701364135742187, 4.500262725353241, 4.310358059406281, 4.187488704919815, 4.0439058303833, 3.99111185669899, 3.9080611526966096, 3.81871737241745, 3.7616412222385405, 3.7092710077762603, 3.660364055633545, 3.608251690864563, 3.5436336934566497, 3.512111634016037, 3.4722045004367827, 3.4538210213184355, 3.4013065934181212, 3.3754857897758486]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.0005,64,128,8,8,128,512,1381130,6.140234559,-3.301029995,1.806179974,0.174946734,0.349893471,0.368806652,10,8,9,5,0.0001,250,"[1.7346289828419685, 1.6551364213228226, 1.539693832397461, 1.5498782694339752, 1.5250908434391022, 1.594453513622284, 1.659718967974186, 1.7240409702062607, 1.838012084364891, 2.0126550644636154]",42
STL10,10,5000,mixer,MLP,32,SGD,0.0005,64,128,8,8,128,512,1381130,6.140234559,-3.301029995,1.806179974,0.180544621,0.361089214,0.369055852,45,36,41,5,0.0001,250,"[2.1872101426124573, 2.1225219070911407, 2.077650621533394, 2.046040467917919, 2.0233488380908966, 2.0015882924199104, 1.9837611690163612, 1.9628898948431015, 1.942482277750969, 1.923780471086502, 1.8979593738913536, 1.877487763762474, 1.8417794108390808, 1.808818593621254, 1.7686837911605835, 1.7368224039673805, 1.6993314176797867, 1.682688906788826, 1.64728544652462, 1.6221663802862167]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.0005,128,128,8,8,128,512,1381130,6.140234559,-3.301029995,2.10720997,0.218119924,0.436239867,0.370707893,11,9,10,5,0.0001,250,"[1.8774176388978958, 1.688971295952797, 1.5843107998371124, 1.5423912405967712, 1.53459233045578, 1.4641909152269363, 1.5078222155570984, 1.6980182826519012, 1.6495751440525055, 1.8565164655447006, 2.100214898586273]",42
STL10,10,5000,mixer,MLP,32,SGD,0.0005,128,128,8,8,128,512,1381130,6.140234559,-3.301029995,2.10720997,0.170907693,0.341815359,0.364166272,69,56,63,5,0.0001,250,"[2.2498376965522766, 2.1908428370952606, 2.1560725569725037, 2.127167195081711, 2.1031393110752106, 2.083701580762863, 2.066738247871399, 2.051648586988449, 2.037213996052742, 2.02728970348835, 2.0173129737377167, 2.007417619228363, 1.998529464006424, 1.9890671521425247, 1.9806192070245743, 1.9684224277734756, 1.9599320590496063, 1.9485440999269485, 1.9367191195487976, 1.9237858355045319]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.0005,256,128,8,8,128,512,1381130,6.140234559,-3.301029995,2.408239965,0.182330956,0.364661918,0.363437077,10,8,9,5,0.0001,250,"[1.9452021718025208, 1.8070755302906036, 1.6412271857261658, 1.5831789374351501, 1.5334808826446533, 1.5396115183830261, 1.596582978963852, 1.5895094275474548, 1.649484783411026, 1.7376465201377869]",42
STL10,10,5000,mixer,MLP,32,SGD,0.0005,256,128,8,8,128,512,1381130,6.140234559,-3.301029995,2.408239965,0.259062186,0.518124373,0.365701035,125,100,113,5,0.0001,250,"[2.2576018571853638, 2.21474027633667, 2.1853166818618774, 2.1633599400520325, 2.1443861722946167, 2.1282841563224792, 2.1136667728424072, 2.1003392338752747, 2.0876532793045044, 2.076421618461609, 2.0662707686424255, 2.0574235916137695, 2.048382043838501, 2.0409886240959167, 2.0339930057525635, 2.027032792568207, 2.021636486053467, 2.015113115310669, 2.009827107191086, 2.003839373588562]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.001,64,128,8,8,128,512,1381130,6.140234559,-3,1.806179974,0.208059036,0.416118094,0.354212658,10,8,9,5,0.0001,250,"[1.800883837044239, 1.702476054430008, 1.5355312749743462, 1.540894903242588, 1.4322378113865852, 1.4984436482191086, 1.5635778531432152, 1.641423761844635, 1.818508617579937, 2.031237654387951]",42
STL10,10,5000,mixer,MLP,32,SGD,0.001,64,128,8,8,128,512,1381130,6.140234559,-3,1.806179974,0.24741816,0.494836338,0.376271505,29,24,27,5,0.0001,250,"[2.130355566740036, 2.0434013828635216, 2.011894904077053, 1.9723419770598412, 1.92551938444376, 1.8873618096113205, 1.817739874124527, 1.7574178948998451, 1.6863256394863129, 1.6409538686275482, 1.5872730612754822, 1.5425280034542084, 1.5490745455026627, 1.535487711429596, 1.5483549013733864, 1.4875185936689377, 1.5487543269991875, 1.4799447506666183, 1.4750968590378761, 1.4713159278035164]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.001,128,128,8,8,128,512,1381130,6.140234559,-3,2.10720997,0.180857233,0.361714458,0.366539723,10,8,9,5,0.0001,250,"[1.9438955783843994, 1.6890618652105331, 1.608402580022812, 1.5208504647016525, 1.4568075835704803, 1.5444145053625107, 1.6588502675294876, 1.6886719763278961, 1.8865129202604294, 2.053586885333061]",42
STL10,10,5000,mixer,MLP,32,SGD,0.001,128,128,8,8,128,512,1381130,6.140234559,-3,2.10720997,0.196191901,0.392383826,0.364640006,42,34,38,5,0.0001,250,"[2.1847305297851562, 2.117448389530182, 2.074886232614517, 2.042358636856079, 2.0193504691123962, 1.9953629076480865, 1.9809321761131287, 1.960632935166359, 1.9362150728702545, 1.9188520163297653, 1.890302836894989, 1.8652552664279938, 1.8237876892089844, 1.7917127907276154, 1.7555850148200989, 1.7237909138202667, 1.6833577305078506, 1.6547479927539825, 1.6303604245185852, 1.6034173518419266]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.001,256,128,8,8,128,512,1381130,6.140234559,-3,2.408239965,0.277870316,0.555740632,0.370607515,11,9,10,5,0.0001,250,"[1.95609712600708, 1.7492315471172333, 1.5991802513599396, 1.5858163237571716, 1.593489021062851, 1.5550714135169983, 1.5719225704669952, 1.5796825885772705, 1.6875679194927216, 1.9407725036144257, 2.0519337952136993]",42
STL10,10,5000,mixer,MLP,32,SGD,0.001,256,128,8,8,128,512,1381130,6.140234559,-3,2.408239965,0.231217161,0.462434324,0.370335372,68,55,62,5,0.0001,250,"[2.2519622445106506, 2.1953845024108887, 2.159096121788025, 2.128191828727722, 2.1042104363441467, 2.0825787782669067, 2.063629686832428, 2.0471273064613342, 2.0315881967544556, 2.0213798880577087, 2.0108712315559387, 2.000179350376129, 1.9899124205112457, 1.9810548424720764, 1.971361368894577, 1.9614126980304718, 1.9516748189926147, 1.9420551657676697, 1.9290087521076202, 1.9196976125240326]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.002,64,128,8,8,128,512,1381130,6.140234559,-2.698970004,1.806179974,0.219469071,0.43893807,0.376924496,10,8,9,5,0.0001,250,"[1.8958684355020523, 1.7177257388830185, 1.590132623910904, 1.5084231421351433, 1.4746644794940948, 1.5985401347279549, 1.6116820275783539, 1.5959799736738205, 1.7150442078709602, 1.7612342834472656]",42
STL10,10,5000,mixer,MLP,32,SGD,0.002,64,128,8,8,128,512,1381130,6.140234559,-2.698970004,1.806179974,0.210885226,0.421770447,0.366371616,17,14,16,5,0.0001,250,"[2.053752012550831, 1.9674220904707909, 1.9017776250839233, 1.7871670573949814, 1.6865145936608315, 1.623144268989563, 1.6032825633883476, 1.6363631412386894, 1.5261005014181137, 1.5367852225899696, 1.4777166470885277, 1.457292452454567, 1.4925358891487122, 1.5007432401180267, 1.4722194150090218, 1.4897497072815895, 1.5712748393416405]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.002,128,128,8,8,128,512,1381130,6.140234559,-2.698970004,2.10720997,0.194901336,0.389802697,0.368779058,11,9,10,5,0.0001,250,"[1.9629081189632416, 1.7722319662570953, 1.6680466532707214, 1.56461563706398, 1.577723816037178, 1.545417159795761, 1.55487422645092, 1.5605536252260208, 1.6834563165903091, 1.8035793900489807, 1.9761226177215576]",42
STL10,10,5000,mixer,MLP,32,SGD,0.002,128,128,8,8,128,512,1381130,6.140234559,-2.698970004,2.10720997,0.207370979,0.414741931,0.370346141,28,23,26,5,0.0001,250,"[2.15161469578743, 2.065653622150421, 2.021875500679016, 1.987212896347046, 1.9470450431108475, 1.9041790664196014, 1.8746886998414993, 1.8165347278118134, 1.741911381483078, 1.723329246044159, 1.6525555700063705, 1.6239389330148697, 1.5811169296503067, 1.5678699910640717, 1.5441969186067581, 1.5277228206396103, 1.5163871198892593, 1.4874427914619446, 1.489746406674385, 1.5096749365329742]",42
STL10,10,5000,mixer,MLP,32,AdamW,0.002,256,128,8,8,128,512,1381130,6.140234559,-2.698970004,2.408239965,0.263770384,0.527540775,0.367846909,10,8,9,5,0.0001,250,"[1.9412797093391418, 1.8139012157917023, 1.732218712568283, 1.5844241678714752, 1.5475863814353943, 1.5902946591377258, 1.6093491613864899, 1.6018873155117035, 1.6568056046962738, 1.7576079070568085]",42
STL10,10,5000,mixer,MLP,32,SGD,0.002,256,128,8,8,128,512,1381130,6.140234559,-2.698970004,2.408239965,0.208028091,0.416056167,0.366873918,47,38,43,5,0.0001,250,"[2.2208269834518433, 2.1412044763565063, 2.0873498916625977, 2.0483474135398865, 2.0241705179214478, 2.0025109946727753, 1.982069492340088, 1.9638955891132355, 1.9439677000045776, 1.92043799161911, 1.8990956246852875, 1.8704109191894531, 1.8561688661575317, 1.8280900120735168, 1.7923363745212555, 1.7526410520076752, 1.7385266721248627, 1.6937283873558044, 1.6637142300605774, 1.634132206439972]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.0005,64,128,12,8,128,512,1627812,6.211604246,-3.301029995,1.806179974,0.001399782,0.002799589,0.661911226,11,9,10,5,0.0001,250,"[3.711209216694923, 3.223646908049371, 2.9720402887672375, 2.7995544831464243, 2.716129886116951, 2.646270559092236, 2.6892426105061915, 2.8153438674416513, 2.9945942550707776, 3.3518453950335267, 3.6209914577994375]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.0005,64,128,12,8,128,512,1627812,6.211604246,-3.301029995,1.806179974,0.126908576,0.253817081,0.667833704,26,21,24,5,0.0001,250,"[4.468086959450108, 4.247673399129491, 4.11528622876307, 4.0059063358671345, 3.903323141632566, 3.8159779150774527, 3.709468092888024, 3.619412454070559, 3.515227548635689, 3.4228305087727344, 3.3449057469702073, 3.269401187350036, 3.1838007246612743, 3.1337586861507147, 3.0854280192381256, 3.044513360709901, 3.021955409627052, 2.9929874171117308, 2.9883709986498403, 2.972790775785021]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.0005,128,128,12,8,128,512,1627812,6.211604246,-3.301029995,2.10720997,0.005530588,0.011061181,0.665134349,11,9,10,5,0.0001,250,"[3.716106849380686, 3.2604583848880817, 2.9810604324823693, 2.8094787959811054, 2.7159740502321266, 2.693630339224127, 2.7357742575150503, 2.9093925258781335, 3.1129989171329933, 3.510858243024802, 3.8196112143842478]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.0005,128,128,12,8,128,512,1627812,6.211604246,-3.301029995,2.10720997,-0.162485631,-0.324971235,0.664019854,46,37,42,5,0.0001,250,"[4.602822635747209, 4.57498153855529, 4.498909926112694, 4.398075055472458, 4.31538888472545, 4.252427408966837, 4.199391980714436, 4.152118803579596, 4.100493536719793, 4.056177628191212, 4.017540747606302, 3.9756906847410565, 3.933344572405272, 3.8905237596246263, 3.8421487446072735, 3.793638679045665, 3.742579282084598, 3.691268546671807, 3.6318085948123207, 3.5828599145140827]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.0005,256,128,12,8,128,512,1627812,6.211604246,-3.301029995,2.408239965,-0.002940061,-0.005880145,0.663501127,10,8,9,5,0.0001,250,"[3.7538653194904326, 3.334963971376419, 3.133731484413147, 2.934681439399719, 2.8451515316963194, 2.8755644142627714, 2.9562977254390717, 3.1255879402160645, 3.4145477592945097, 3.7442670106887816]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.0005,256,128,12,8,128,512,1627812,6.211604246,-3.301029995,2.408239965,-0.004059737,-0.00811949,0.662646027,85,68,77,5,0.0001,250,"[4.586989688873291, 4.548001337051391, 4.493694067001343, 4.431059885025024, 4.376704573631287, 4.329540908336639, 4.2875031471252445, 4.250789988040924, 4.219371592998504, 4.19136643409729, 4.165188205242157, 4.141829204559326, 4.120435309410095, 4.099570196866989, 4.079710012674331, 4.060074669122696, 4.041014415025711, 4.021871501207352, 4.003320276737213, 3.9837582767009736]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.001,64,128,12,8,128,512,1627812,6.211604246,-3,1.806179974,0.03308876,0.066177551,0.661298693,11,9,10,5,0.0001,250,"[3.711014437827335, 3.221498770318973, 2.9312677869371546, 2.7240600616309294, 2.6258786969883428, 2.54149123437845, 2.594542851873264, 2.645658840799028, 2.840856927215673, 3.0284305529989255, 3.2980616548258785]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.001,64,128,12,8,128,512,1627812,6.211604246,-3,1.806179974,0.064191586,0.128383164,0.670016875,18,15,17,5,0.0001,250,"[4.259451061297375, 4.06609367261267, 3.9095041888534645, 3.71774978394721, 3.522779879296661, 3.3687781740905374, 3.245636536057588, 3.133759899503866, 3.069869074851844, 3.005911483886136, 3.00747373757089, 2.9880234284006106, 2.9252333306962517, 2.9515764986633495, 2.9515039829691503, 2.995590223628245, 2.987602297667485, 3.027406171628624]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.001,128,128,12,8,128,512,1627812,6.211604246,-3,2.10720997,0.094238461,0.188476902,0.67006026,10,8,9,5,0.0001,250,"[3.578487580335593, 3.1583962380131587, 2.942480989649326, 2.7867856689646273, 2.7126972282989117, 2.7165912465204167, 2.8397845044920715, 3.069325431992736, 3.346829861025267, 3.698910444597655]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.001,128,128,12,8,128,512,1627812,6.211604246,-3,2.10720997,-0.032353938,-0.064707864,0.666547246,29,24,27,5,0.0001,250,"[4.502150161356866, 4.312937090668497, 4.194887668271608, 4.111359934263591, 4.033588110646115, 3.939134748676155, 3.8418856693219534, 3.7399388234826585, 3.631620708900162, 3.5537191523781306, 3.471730914296983, 3.3966477822653856, 3.3324707248542884, 3.2584301218201843, 3.206636199468299, 3.165317710441879, 3.1408777478375014, 3.08750286585168, 3.043999533110027, 3.0432709651657297]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.001,256,128,12,8,128,512,1627812,6.211604246,-3,2.408239965,0.124928618,0.249857239,0.660704972,13,11,12,5,0.0001,250,"[3.7615020513534545, 3.3584936439990996, 3.0912331998348237, 2.932895857095718, 2.827369201183319, 2.7674681425094603, 2.7263166189193724, 2.703405296802521, 2.875400632619858, 2.9827239751815795, 3.261759656667709, 3.5228603720664977, 3.785480272769928]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.001,256,128,12,8,128,512,1627812,6.211604246,-3,2.408239965,-0.14449708,-0.288994169,0.663684183,45,36,41,5,0.0001,250,"[4.5901694059371945, 4.548157835006714, 4.463652944564819, 4.364211702346802, 4.283412218093872, 4.2197641134262085, 4.164602255821228, 4.1159755945205685, 4.070421236753464, 4.026114022731781, 3.981988841295242, 3.9442212343215943, 3.9082084953784944, 3.863243705034256, 3.82050940990448, 3.7696585774421694, 3.7160786151885987, 3.6691928148269652, 3.615046364068985, 3.5537573099136353]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.002,64,128,12,8,128,512,1627812,6.211604246,-2.698970004,1.806179974,-0.081041502,-0.162083011,0.662442215,12,10,11,5,0.0001,250,"[3.544865913451857, 3.153153096035028, 2.91919919639636, 2.787378258006588, 2.7030457356932818, 2.626668854883522, 2.6260836595182964, 2.686077223461904, 2.7795156361950433, 3.00040855529202, 3.2243862956952136, 3.472827560582738]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.002,64,128,12,8,128,512,1627812,6.211604246,-2.698970004,1.806179974,-0.043670273,-0.087340552,0.662653322,14,12,13,5,0.0001,250,"[4.171985884380948, 3.7824255357122727, 3.4595520784900446, 3.2741093772232155, 3.0697979517043774, 3.00160120095417, 2.9382757745730648, 2.8965308028421584, 2.85970701533518, 2.8702530891272673, 2.987034787038329, 2.9107764739139825, 2.99297500871549, 3.1207550574260154]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.002,128,128,12,8,128,512,1627812,6.211604246,-2.698970004,2.10720997,-0.087060361,-0.174120721,0.661320148,12,10,11,5,0.0001,250,"[3.6701793972449965, 3.2277611901488483, 2.958397445799429, 2.816573420657387, 2.6997315219686002, 2.626949424985089, 2.618095521685443, 2.6528568086744864, 2.8086908648285687, 2.959333446961415, 3.2680538032628315, 3.5368231912202472]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.002,128,128,12,8,128,512,1627812,6.211604246,-2.698970004,2.10720997,0.059445898,0.118891758,0.661345984,19,16,18,5,0.0001,250,"[4.2749254794060425, 4.045613077622425, 3.861828656136235, 3.654373334932931, 3.4722583867326566, 3.3041901618619507, 3.193783168551288, 3.0704094850564303, 2.9951147791705552, 2.9617745121823082, 2.967188675192338, 2.9225882397422307, 2.9228957816015315, 2.907798854610588, 2.91081291512598, 2.9261689880226234, 2.987435473671442, 3.054492431350901, 3.1252524581136583]",42
CIFAR100,100,50000,resmlp,MLP,32,AdamW,0.002,256,128,12,8,128,512,1627812,6.211604246,-2.698970004,2.408239965,-0.025866592,-0.051733211,0.663334225,12,10,11,5,0.0001,250,"[3.847286528348923, 3.377543497085571, 2.9670579373836516, 2.7299018144607543, 2.626326858997345, 2.5760131001472475, 2.5698851883411407, 2.692856651544571, 2.8009170591831207, 3.1247954785823824, 3.293453150987625, 3.6503686368465424]",42
CIFAR100,100,50000,resmlp,MLP,32,SGD,0.002,256,128,12,8,128,512,1627812,6.211604246,-2.698970004,2.408239965,0.03925619,0.078512376,0.665694595,27,22,25,5,0.0001,250,"[4.497998654842377, 4.298574268817902, 4.164870083332062, 4.066246604919433, 3.979860472679138, 3.8936148047447205, 3.795769625902176, 3.705070269107819, 3.6058889985084535, 3.5007144272327424, 3.413591021299362, 3.3314477145671844, 3.2429673254489897, 3.182856923341751, 3.141215127706528, 3.0667533576488495, 3.046464961767197, 3.0049285173416136, 2.989626568555832, 2.974401044845581]",42
TinyImageNet,200,100000,resmlp,MLP,32,AdamW,0.0005,64,128,12,8,128,512,1687368,6.227209809,-3.301029995,1.806179974,-0.151035075,-0.302070139,0.72398571,11,9,10,5,0.0001,250,"[4.117809373102371, 3.614591955379316, 3.2949194710725433, 3.140028542014444, 3.0133051492606, 2.955025493719016, 2.96903287832904, 3.0424318359156324, 3.1159809167218055, 3.2753437112091452, 3.5893708626935434]",42
TinyImageNet,200,100000,resmlp,MLP,32,SGD,0.0005,64,128,12,8,128,512,1687368,6.227209809,-3.301029995,1.806179974,-0.152006122,-0.304012249,0.72462748,36,29,33,5,0.0001,250,"[5.171931087591086, 5.006974110937422, 4.9288975782455156, 4.8751454019242795, 4.777131861182535, 4.617894075478718, 4.467788277158312, 4.312726004108502, 4.207714788473336, 4.091900754126773, 4.022224793768233, 3.9727596796242293, 3.901009052422396, 3.8517441461040716, 3.805869655244669, 3.7842035658040625, 3.7212436016957473, 3.69079922414889, 3.6839060297437536, 3.6293857416529565]",42
TinyImageNet,200,100000,resmlp,MLP,32,AdamW,0.0005,128,128,12,8,128,512,1687368,6.227209809,-3.301029995,2.10720997,-0.095933064,-0.191866157,0.724885273,12,10,11,5,0.0001,250,"[4.324552692944491, 3.719039123269576, 3.40935169895993, 3.1950099920924706, 3.0643096030512944, 2.9875580479827106, 2.9445544798162917, 2.9793390050719055, 3.113862976243224, 3.291076231606399, 3.585656519177594, 3.8309530849698223]",42
TinyImageNet,200,100000,resmlp,MLP,32,SGD,0.0005,128,128,12,8,128,512,1687368,6.227209809,-3.301029995,2.10720997,-0.175141978,-0.350283965,0.725238207,55,44,50,5,0.0001,250,"[5.286676817302462, 5.22355124316638, 5.121767170821564, 5.038982729368572, 4.98226586474648, 4.942378949515427, 4.9071890372264235, 4.859818953502027, 4.782580550712876, 4.690793948837474, 4.6000119221361375, 4.5071654440481455, 4.41966925391668, 4.333732936955705, 4.269455073754998, 4.200300325321246, 4.158340704591969, 4.089945162398906, 4.051555419269996, 4.005683316460138]",42
TinyImageNet,200,100000,resmlp,MLP,32,AdamW,0.0005,256,128,12,8,128,512,1687368,6.227209809,-3.301029995,2.408239965,-0.185982368,-0.371964702,0.724614674,13,11,12,5,0.0001,250,"[4.358038580417633, 3.9109825074672697, 3.6278128802776335, 3.388921767473221, 3.273945951461792, 3.1604459404945375, 3.0587193429470063, 3.0563386738300324, 3.097279804944992, 3.228462314605713, 3.383283817768097, 3.6551102817058565, 3.9736998081207275]",42
TinyImageNet,200,100000,resmlp,MLP,32,SGD,0.0005,256,128,12,8,128,512,1687368,6.227209809,-3.301029995,2.408239965,-0.190052737,-0.380105484,0.725228109,92,74,83,5,0.0001,250,"[5.298077774047852, 5.290221762657166, 5.2717559933662415, 5.234425365924835, 5.182639622688294, 5.1289676308631895, 5.081278192996979, 5.041958820819855, 5.009240818023682, 4.983594298362732, 4.962388479709626, 4.944531345367432, 4.929682433605194, 4.914073622226715, 4.900890791416169, 4.886154115200043, 4.870735156536102, 4.850716960430145, 4.822794580459595, 4.787277328968048]",42
TinyImageNet,200,100000,resmlp,MLP,32,AdamW,0.001,64,128,12,8,128,512,1687368,6.227209809,-3,1.806179974,-0.136793696,-0.27358742,0.725199647,12,10,11,5,0.0001,250,"[4.184204095488141, 3.6058765186625683, 3.2976724645894047, 3.106722439929938, 3.0446986195388113, 2.9647432968115353, 2.9577276676323763, 2.9951081777074533, 3.1289706655368685, 3.313757618521429, 3.4263678644872773, 3.683845955854768]",42
TinyImageNet,200,100000,resmlp,MLP,32,SGD,0.001,64,128,12,8,128,512,1687368,6.227209809,-3,1.806179974,-0.157029183,-0.314058377,0.726688154,26,21,24,5,0.0001,250,"[5.020676293950172, 4.90995412571415, 4.738152552562155, 4.462620264405658, 4.212047251926106, 4.094527581694779, 3.9410234955465717, 3.8757404764746406, 3.776378292946299, 3.6851747263768675, 3.646565935414308, 3.5642734075048166, 3.5155660422744264, 3.4677050144049772, 3.4791389027978203, 3.4080750668884083, 3.3780182395011757, 3.3347021667820633, 3.334612521396321, 3.343685175962509]",42
TinyImageNet,200,100000,resmlp,MLP,32,AdamW,0.001,128,128,12,8,128,512,1687368,6.227209809,-3,2.10720997,-0.117809076,-0.23561818,0.72666993,11,9,10,5,0.0001,250,"[4.274553839164444, 3.699109379249283, 3.3470078238958045, 3.2272155556497695, 3.0601501736459853, 3.000915904588337, 3.01471533956407, 3.1136626865290387, 3.26999144916293, 3.487022487423088, 3.7950325132925298]",42
TinyImageNet,200,100000,resmlp,MLP,32,SGD,0.001,128,128,12,8,128,512,1687368,6.227209809,-3,2.10720997,-0.126302576,-0.252605168,0.723658247,37,30,34,5,0.0001,250,"[5.1380829147145715, 4.996226799638966, 4.9244394362727295, 4.869479710542703, 4.737515280518351, 4.585753845263131, 4.437739867198316, 4.3053227255616004, 4.185842728313012, 4.105623326724088, 4.038165705113471, 3.97503043428252, 3.91166350509547, 3.878604653515393, 3.8374872660335106, 3.789687787430196, 3.747559221484993, 3.6924506561665593, 3.6465261706823036, 3.606063507780244]",42
TinyImageNet,200,100000,resmlp,MLP,32,AdamW,0.001,256,128,12,8,128,512,1687368,6.227209809,-3,2.408239965,-0.079081705,-0.158163458,0.726365913,12,10,11,5,0.0001,250,"[4.465116822719574, 3.8916768789291383, 3.501922631263733, 3.260125881433487, 3.080075776576996, 2.988198107481003, 2.9724379539489747, 3.0091352224349976, 3.1191062331199646, 3.3820859014987947, 3.568382340669632, 4.041355282068253]",42
TinyImageNet,200,100000,resmlp,MLP,32,SGD,0.001,256,128,12,8,128,512,1687368,6.227209809,-3,2.408239965,-0.131552412,-0.263104805,0.728081069,53,43,48,5,0.0001,250,"[5.287676441669464, 5.223328447341919, 5.117498362064362, 5.038606631755829, 4.9830972909927365, 4.9451052069664, 4.915044069290161, 4.883612835407257, 4.8398655414581295, 4.773970448970795, 4.691363894939423, 4.596103310585022, 4.507964992523194, 4.418699550628662, 4.331529724597931, 4.26500832438469, 4.191330027580261, 4.129856467247009, 4.082836532592774, 4.0366463422775265]",42
TinyImageNet,200,100000,resmlp,MLP,32,AdamW,0.002,64,128,12,8,128,512,1687368,6.227209809,-2.698970004,1.806179974,-0.197015569,-0.394031122,0.727052788,12,10,11,5,0.0001,250,"[4.035834780164585, 3.604769033990848, 3.3751890765633554, 3.187505495776037, 3.0875045934300513, 3.054192857377848, 2.99732105595291, 3.0536039589316983, 3.042810105973748, 3.0640264984908376, 3.143630829586345, 3.227981392745]",42
TinyImageNet,200,100000,resmlp,MLP,32,SGD,0.002,64,128,12,8,128,512,1687368,6.227209809,-2.698970004,1.806179974,-0.091140812,-0.182281656,0.723014063,22,18,20,5,0.0001,250,"[4.90767563983893, 4.519204883818414, 4.155633129132021, 3.9604567160272293, 3.833452414555155, 3.662562797023992, 3.576472385673766, 3.5137622629760936, 3.411005650356317, 3.3511066072306055, 3.331838313181689, 3.2386222751277267, 3.2473623965196547, 3.1988079684555153, 3.204235975909385, 3.172519724839812, 3.17227245440149, 3.1758116202749265, 3.2753346163755768, 3.2788093500076587]",42
